id,back_default,back_female,back_shiny,back_shiny_female,battle_only,default_form,form_name,form_order,front_default,front_female,front_shiny,front_shiny_female,internal_name,mega,name,creature_id,sorting_order
706,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/706.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/706.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/706.png,__NULL__,goodra,false,goodra,706,1015
707,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/707.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/707.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/707.png,__NULL__,klefki,false,klefki,707,1016
708,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/708.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/708.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/708.png,__NULL__,phantump,false,phantump,708,1017
709,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/709.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/709.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/709.png,__NULL__,trevenant,false,trevenant,709,1018
710,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/710.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/710.png,__NULL__,false,true,average,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/710.png,__NULL__,pumpkaboo-average,false,Average Pumpkaboo,710,1019
711,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/711.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/711.png,__NULL__,false,true,average,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/711.png,__NULL__,gourgeist-average,false,Average Gourgeist,711,1023
712,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/712.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/712.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/712.png,__NULL__,bergmite,false,bergmite,712,1027
713,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/713.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/713.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/713.png,__NULL__,avalugg,false,avalugg,713,1028
714,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/714.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/714.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/714.png,__NULL__,noibat,false,noibat,714,1029
715,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/715.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/715.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/715.png,__NULL__,noivern,false,noivern,715,1030
716,__NULL__,__NULL__,__NULL__,__NULL__,true,false,active,2,__NULL__,__NULL__,__NULL__,__NULL__,xerneas-active,false,Active Xerneas,716,1032
717,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/717.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/717.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/717.png,__NULL__,yveltal,false,yveltal,717,1033
718,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/718.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/718.png,__NULL__,false,true,50,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/718.png,__NULL__,zygarde-50,false,zygarde-50,718,1034
719,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/719.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/719.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/719.png,__NULL__,diancie,false,diancie,719,1040
720,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/720.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/720.png,__NULL__,false,true,confined,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/720.png,__NULL__,hoopa,false,Confined Hoopa,720,1042
721,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/721.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/721.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/721.png,__NULL__,volcanion,false,volcanion,721,1044
722,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/722.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/722.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/722.png,__NULL__,rowlet,false,rowlet,722,1045
723,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/723.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/723.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/723.png,__NULL__,dartrix,false,dartrix,723,1046
724,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/724.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/724.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/724.png,__NULL__,decidueye,false,decidueye,724,1047
725,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/725.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/725.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/725.png,__NULL__,litten,false,litten,725,1048
726,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/726.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/726.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/726.png,__NULL__,torracat,false,torracat,726,1049
727,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/727.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/727.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/727.png,__NULL__,incineroar,false,incineroar,727,1050
728,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/728.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/728.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/728.png,__NULL__,popplio,false,popplio,728,1051
729,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/729.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/729.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/729.png,__NULL__,brionne,false,brionne,729,1052
730,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/730.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/730.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/730.png,__NULL__,primarina,false,primarina,730,1053
731,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/731.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/731.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/731.png,__NULL__,pikipek,false,pikipek,731,1054
732,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/732.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/732.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/732.png,__NULL__,trumbeak,false,trumbeak,732,1055
733,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/733.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/733.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/733.png,__NULL__,toucannon,false,toucannon,733,1056
734,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/734.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/734.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/734.png,__NULL__,yungoos,false,yungoos,734,1057
735,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/735.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/735.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/735.png,__NULL__,gumshoos,false,gumshoos,735,1058
736,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/736.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/736.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/736.png,__NULL__,grubbin,false,grubbin,736,1060
737,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/737.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/737.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/737.png,__NULL__,charjabug,false,charjabug,737,1061
738,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/738.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/738.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/738.png,__NULL__,vikavolt,false,vikavolt,738,1062
739,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/739.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/739.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/739.png,__NULL__,crabrawler,false,crabrawler,739,1064
740,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/740.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/740.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/740.png,__NULL__,crabominable,false,crabominable,740,1065
741,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/741.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/741.png,__NULL__,false,true,baile,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/741.png,__NULL__,oricorio-baile,false,Baile Oricorio,741,1067
742,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/742.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/742.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/742.png,__NULL__,cutiefly,false,cutiefly,742,1071
743,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/743.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/743.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/743.png,__NULL__,ribombee,false,ribombee,743,1072
744,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/744.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/744.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/744.png,__NULL__,rockruff,false,rockruff,744,1074
745,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/745.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/745.png,__NULL__,false,true,midday,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/745.png,__NULL__,lycanroc-midday,false,Midday Lycanroc,745,1076
746,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/746.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/746.png,__NULL__,false,true,solo,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/746.png,__NULL__,wishiwashi-solo,false,Solo Wishiwashi,746,1079
747,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/747.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/747.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/747.png,__NULL__,mareanie,false,mareanie,747,1081
748,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/748.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/748.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/748.png,__NULL__,toxapex,false,toxapex,748,1082
749,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/749.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/749.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/749.png,__NULL__,mudbray,false,mudbray,749,1083
750,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/750.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/750.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/750.png,__NULL__,mudsdale,false,mudsdale,750,1084
751,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/751.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/751.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/751.png,__NULL__,dewpider,false,dewpider,751,1085
752,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/752.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/752.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/752.png,__NULL__,araquanid,false,araquanid,752,1086
753,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/753.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/753.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/753.png,__NULL__,fomantis,false,fomantis,753,1088
754,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/754.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/754.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/754.png,__NULL__,lurantis,false,lurantis,754,1089
755,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/755.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/755.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/755.png,__NULL__,morelull,false,morelull,755,1091
756,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/756.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/756.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/756.png,__NULL__,shiinotic,false,shiinotic,756,1092
757,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/757.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/757.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/757.png,__NULL__,salandit,false,salandit,757,1093
758,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/758.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/758.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/758.png,__NULL__,salazzle,false,salazzle,758,1094
759,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/759.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/759.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/759.png,__NULL__,stufful,false,stufful,759,1096
760,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/760.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/760.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/760.png,__NULL__,bewear,false,bewear,760,1097
761,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/761.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/761.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/761.png,__NULL__,bounsweet,false,bounsweet,761,1098
762,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/762.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/762.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/762.png,__NULL__,steenee,false,steenee,762,1099
763,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/763.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/763.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/763.png,__NULL__,tsareena,false,tsareena,763,1100
764,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/764.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/764.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/764.png,__NULL__,comfey,false,comfey,764,1101
765,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/765.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/765.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/765.png,__NULL__,oranguru,false,oranguru,765,1102
766,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/766.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/766.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/766.png,__NULL__,passimian,false,passimian,766,1103
