id,creature_id,ability_id,slot_order,hidden
1360,549,20,2,false
1361,549,102,3,true
1362,550,120,1,false
1363,550,91,2,false
1364,550,104,3,true
1365,551,22,1,false
1366,551,153,2,false
1367,551,83,3,true
1368,552,22,1,false
1369,552,153,2,false
1370,552,83,3,true
1371,553,22,1,false
1372,553,153,2,false
1373,553,83,3,true
1374,554,55,1,false
1375,554,39,3,true
1376,555,125,1,false
1377,555,161,3,true
1378,556,11,1,false
1379,556,34,2,false
1380,556,114,3,true
1381,557,5,1,false
1382,557,75,2,false
1383,557,133,3,true
1384,558,5,1,false
1385,558,75,2,false
1386,558,133,3,true
1387,559,61,1,false
1388,559,153,2,false
1389,559,22,3,true
1390,560,61,1,false
1391,560,153,2,false
1392,560,22,3,true
1393,561,147,1,false
1394,561,98,2,false
1395,561,110,3,true
1396,562,152,1,false
1397,563,152,1,false
1398,564,116,1,false
1399,564,5,2,false
1400,564,33,3,true
1401,565,116,1,false
1402,565,5,2,false
1403,565,33,3,true
1404,566,129,1,false
1405,567,129,1,false
1406,568,1,1,false
1407,568,60,2,false
1408,568,106,3,true
1409,569,1,1,false
1410,569,133,2,false
1411,569,106,3,true
1412,570,149,1,false
1413,571,149,1,false
1414,572,56,1,false
1415,572,101,2,false
1416,572,92,3,true
1417,573,56,1,false
1418,573,101,2,false
1419,573,92,3,true
1420,574,119,1,false
1421,574,172,2,false
1422,574,23,3,true
1423,575,119,1,false
1424,575,172,2,false
1425,575,23,3,true
1426,576,119,1,false
1427,576,172,2,false
1428,576,23,3,true
1429,577,142,1,false
1430,577,98,2,false
1431,577,144,3,true
1432,578,142,1,false
1433,578,98,2,false
1434,578,144,3,true
1435,579,142,1,false
1436,579,98,2,false
1437,579,144,3,true
1438,580,51,1,false
1439,580,145,2,false
1440,580,93,3,true
1441,581,51,1,false
1442,581,145,2,false
1443,581,93,3,true
1444,582,115,1,false
1445,582,81,2,false
1446,582,133,3,true
1447,583,115,1,false
1448,583,81,2,false
1449,583,133,3,true
1450,584,115,1,false
1451,584,117,2,false
1452,584,133,3,true
1453,585,34,1,false
1454,585,157,2,false
1455,585,32,3,true
1456,586,34,1,false
1457,586,157,2,false
1458,586,32,3,true
1459,587,9,1,false
1460,587,78,3,true
1461,588,68,1,false
1462,588,61,2,false
1463,588,99,3,true
1464,589,68,1,false
1465,589,75,2,false
1466,589,142,3,true
1467,590,27,1,false
1468,590,144,3,true
1469,591,27,1,false
1470,591,144,3,true
1471,592,11,1,false
1472,592,130,2,false
1473,592,6,3,true
1474,593,11,1,false
1475,593,130,2,false
1476,593,6,3,true
1477,594,131,1,false
1478,594,93,2,false
1479,594,144,3,true
1480,595,14,1,false
1481,595,127,2,false
1482,595,68,3,true
1483,596,14,1,false
1484,596,127,2,false
1485,596,68,3,true
1486,597,160,1,false
1487,598,160,1,false
1488,598,107,3,true
1489,599,57,1,false
1490,599,58,2,false
1491,599,29,3,true
1492,600,57,1,false
1493,600,58,2,false
1494,600,29,3,true
1495,601,57,1,false
1496,601,58,2,false
1497,601,29,3,true
1498,602,26,1,false
1499,603,26,1,false
1500,604,26,1,false
1501,605,140,1,false
1502,605,28,2,false
1503,605,148,3,true
1504,606,140,1,false
1505,606,28,2,false
1506,606,148,3,true
1507,607,18,1,false
1508,607,49,2,false
1509,607,151,3,true
1510,608,18,1,false
1511,608,49,2,false
1512,608,151,3,true
1513,609,18,1,false
1514,609,49,2,false
1515,609,151,3,true
1516,610,79,1,false
1517,610,104,2,false
1518,610,127,3,true
1519,611,79,1,false
1520,611,104,2,false
1521,611,127,3,true
1522,612,79,1,false
1523,612,104,2,false
1524,612,127,3,true
1525,613,81,1,false
1526,613,202,2,false
1527,613,155,3,true
1528,614,81,1,false
1529,614,202,2,false
1530,614,33,3,true
1531,615,26,1,false
1532,616,93,1,false
1533,616,75,2,false
1534,616,142,3,true
1535,617,93,1,false
1536,617,60,2,false
1537,617,84,3,true
1538,618,9,1,false
1539,618,7,2,false
1540,618,8,3,true
1541,619,39,1,false
1542,619,144,2,false
1543,619,120,3,true
1544,620,39,1,false
1545,620,144,2,false
1546,620,120,3,true
1547,621,24,1,false
1548,621,125,2,false
1549,621,104,3,true
1550,622,89,1,false
1551,622,103,2,false
1552,622,99,3,true
1553,623,89,1,false
1554,623,103,2,false
1555,623,99,3,true
1556,624,128,1,false
1557,624,39,2,false
1558,624,46,3,true
1559,625,128,1,false
1560,625,39,2,false
1561,625,46,3,true
1562,626,120,1,false
1563,626,157,2,false
1564,626,43,3,true
1565,627,51,1,false
1566,627,125,2,false
1567,627,55,3,true
1568,628,51,1,false
1569,628,125,2,false
1570,628,128,3,true
1571,629,145,1,false
1572,629,142,2,false
1573,629,133,3,true
1574,630,145,1,false
1575,630,142,2,false
1576,630,133,3,true
1577,631,82,1,false
1578,631,18,2,false
1579,631,73,3,true
1580,632,68,1,false
1581,632,55,2,false
1582,632,54,3,true
1583,633,55,1,false
1584,634,55,1,false
1585,635,26,1,false
1586,636,49,1,false
1587,636,68,3,true
1588,637,49,1,false
1589,637,68,3,true
1590,638,154,1,false
1591,639,154,1,false
1592,640,154,1,false
1593,641,158,1,false
1594,641,128,3,true
1595,642,158,1,false
1596,642,128,3,true
1597,643,163,1,false
1598,644,164,1,false
1599,645,159,1,false
1600,645,125,3,true
1601,646,46,1,false
1602,647,154,1,false
1603,648,32,1,false
1604,649,88,1,false
1605,650,65,1,false
1606,650,171,3,true
1607,651,65,1,false
1608,651,171,3,true
1609,652,65,1,false
1610,652,171,3,true
1611,653,66,1,false
1612,653,170,3,true
1613,654,66,1,false
1614,654,170,3,true
1615,655,66,1,false
1616,655,170,3,true
1617,656,67,1,false
1618,656,168,3,true
1619,657,67,1,false
1620,657,168,3,true
1621,658,67,1,false
1622,658,168,3,true
1623,659,53,1,false
1624,659,167,2,false
1625,659,37,3,true
1626,660,53,1,false
1627,660,167,2,false
1628,660,37,3,true
1629,661,145,1,false
1630,661,177,3,true
1631,662,49,1,false
1632,662,177,3,true
1633,663,49,1,false
1634,663,177,3,true
1635,664,19,1,false
1636,664,14,2,false
1637,664,132,3,true
1638,665,61,1,false
1639,665,132,3,true
1640,666,19,1,false
1641,666,14,2,false
1642,666,132,3,true
1643,667,79,1,false
1644,667,127,2,false
1645,667,153,3,true
1646,668,79,1,false
1647,668,127,2,false
1648,668,153,3,true
1649,669,166,1,false
1650,669,180,3,true
1651,670,166,1,false
1652,670,180,3,true
1653,671,166,1,false
1654,671,180,3,true
1655,672,157,1,false
1656,672,179,3,true
1657,673,157,1,false
1658,673,179,3,true
1659,674,89,1,false
1660,674,104,2,false
1661,674,113,3,true
1662,675,89,1,false
1663,675,104,2,false
1664,675,113,3,true
1665,676,169,1,false
1666,677,51,1,false
1667,677,151,2,false
1668,677,20,3,true
1669,678,51,1,false
1670,678,151,2,false
1671,678,158,3,true
1672,679,99,1,false
1673,680,99,1,false
1674,681,176,1,false
1675,682,131,1,false
1676,682,165,3,true
1677,683,131,1,false
1678,683,165,3,true
1679,684,175,1,false
1680,684,84,3,true
1681,685,175,1,false
1682,685,84,3,true
1683,686,126,1,false
1684,686,21,2,false
1685,686,151,3,true
1686,687,126,1,false
1687,687,21,2,false
1688,687,151,3,true
1689,688,181,1,false
1690,688,97,2,false
1691,688,124,3,true
1692,689,181,1,false
1693,689,97,2,false
1694,689,124,3,true
1695,690,38,1,false
1696,690,143,2,false
1697,690,91,3,true
1698,691,38,1,false
1699,691,143,2,false
1700,691,91,3,true
1701,692,178,1,false
1702,693,178,1,false
1703,694,87,1,false
1704,694,8,2,false
1705,694,94,3,true
1706,695,87,1,false
1707,695,8,2,false
1708,695,94,3,true
1709,696,173,1,false
1710,696,5,3,true
1711,697,173,1,false
1712,697,69,3,true
1713,698,174,1,false
1714,698,117,3,true
1715,699,174,1,false
1716,699,117,3,true
1717,700,56,1,false
1718,700,182,3,true
1719,701,7,1,false
1720,701,84,2,false
1721,701,104,3,true
1722,702,167,1,false
1723,702,53,2,false
1724,702,57,3,true
1725,703,29,1,false
1726,703,5,3,true
1727,704,157,1,false
1728,704,93,2,false
1729,704,183,3,true
1730,705,157,1,false
1731,705,93,2,false
1732,705,183,3,true
1733,706,157,1,false
1734,706,93,2,false
1735,706,183,3,true
1736,707,158,1,false
1737,707,170,3,true
1738,708,30,1,false
1739,708,119,2,false
1740,708,139,3,true
1741,709,30,1,false
1742,709,119,2,false
1743,709,139,3,true
1744,710,53,1,false
1745,710,119,2,false
1746,710,15,3,true
1747,711,53,1,false
1748,711,119,2,false
1749,711,15,3,true
1750,712,20,1,false
1751,712,115,2,false
1752,712,5,3,true
1753,713,20,1,false
1754,713,115,2,false
1755,713,5,3,true
1756,714,119,1,false
1757,714,151,2,false
1758,714,140,3,true
1759,715,119,1,false
1760,715,151,2,false
1761,715,140,3,true
1762,716,187,1,false
1763,717,186,1,false
1764,718,188,1,false
1765,719,29,1,false
1766,720,170,1,false
1767,721,11,1,false
1768,722,65,1,false
1769,722,203,3,true
1770,723,65,1,false
1771,723,203,3,true
1772,724,65,1,false
1773,724,203,3,true
1774,725,66,1,false
1775,725,22,3,true
1776,726,66,1,false
1777,726,22,3,true
1778,727,66,1,false
1779,727,22,3,true
1780,728,67,1,false
1781,728,204,3,true
1782,729,67,1,false
1783,729,204,3,true
1784,730,67,1,false
1785,730,204,3,true
1786,731,51,1,false
1787,731,92,2,false
1788,731,53,3,true
1789,732,51,1,false
1790,732,92,2,false
1791,732,53,3,true
1792,733,51,1,false
1793,733,92,2,false
1794,733,125,3,true
1795,734,198,1,false
1796,734,173,2,false
1797,734,91,3,true
1798,735,198,1,false
1799,735,173,2,false
1800,735,91,3,true
1801,736,68,1,false
1802,737,217,1,false
1803,738,26,1,false
1804,739,52,1,false
1805,739,89,2,false
1806,739,83,3,true
1807,740,52,1,false
1808,740,89,2,false
1809,740,83,3,true
1810,741,216,1,false
1811,742,118,1,false
1812,742,19,2,false
1813,742,175,3,true
1814,743,118,1,false
1815,743,19,2,false
1816,743,175,3,true
1817,744,51,1,false
1818,744,72,2,false
1819,744,80,3,true
1820,745,51,1,false
1821,745,146,2,false
1822,745,80,3,true
1823,746,208,1,false
1824,747,196,1,false
1825,747,7,2,false
1826,747,144,3,true
1827,748,196,1,false
1828,748,7,2,false
1829,748,144,3,true
1830,749,20,1,false
1831,749,192,2,false
1832,749,39,3,true
1833,750,20,1,false
1834,750,192,2,false
1835,750,39,3,true
1836,751,199,1,false
1837,751,11,3,true
1838,752,199,1,false
1839,752,11,3,true
1840,753,102,1,false
1841,753,126,3,true
1842,754,102,1,false
1843,754,126,3,true
1844,755,35,1,false
1845,755,27,2,false
1846,755,44,3,true
1847,756,35,1,false
1848,756,27,2,false
1849,756,44,3,true
1850,757,212,1,false
1851,757,12,3,true
1852,758,212,1,false
1853,758,12,3,true
1854,759,218,1,false
1855,759,103,2,false
1856,759,56,3,true
1857,760,218,1,false
1858,760,103,2,false
1859,760,127,3,true
1860,761,102,1,false
1861,761,12,2,false
1862,761,175,3,true
1863,762,102,1,false
1864,762,12,2,false
1865,762,175,3,true
1866,763,102,1,false
1867,763,214,2,false
1868,763,175,3,true
1869,764,166,1,false
1870,764,205,2,false
1871,764,30,3,true
1872,765,39,1,false
1873,765,140,2,false
1874,765,180,3,true
1875,766,222,1,false
1876,766,128,3,true
1877,767,193,1,false
1878,768,194,1,false
1879,769,195,1,false
1880,769,8,3,true
1881,770,195,1,false
1882,770,8,3,true
1883,771,215,1,false
1884,771,109,3,true
1885,772,4,1,false
1886,773,225,1,false
1887,774,197,1,false
1888,775,213,1,false
1889,776,75,1,false
1890,777,160,1,false
1891,777,31,2,false
1892,777,5,3,true
1893,778,209,1,false
1894,779,219,1,false
1895,779,173,2,false
1896,779,147,3,true
1897,780,201,1,false
1898,780,157,2,false
1899,780,13,3,true
1900,781,200,1,false
1901,782,171,1,false
1902,782,43,2,false
1903,782,142,3,true
1904,783,171,1,false
1905,783,43,2,false
1906,783,142,3,true
1907,784,171,1,false
1908,784,43,2,false
1909,784,142,3,true
1910,785,226,1,false
1911,785,140,3,true
1912,786,227,1,false
1913,786,140,3,true
1914,787,229,1,false
1915,787,140,3,true
1916,788,228,1,false
1917,788,140,3,true
1918,789,109,1,false
1919,790,5,1,false
1920,791,230,1,false
1921,792,231,1,false
1922,793,224,1,false
1923,794,224,1,false
1924,795,224,1,false
1925,796,224,1,false
1926,797,224,1,false
1927,798,224,1,false
1928,799,224,1,false
1929,800,232,1,false
1930,801,220,1,false
1931,802,101,1,false
1932,803,224,1,false
1933,804,224,1,false
1934,805,224,1,false
1935,806,224,1,false
1936,807,10,1,false
1937,808,42,1,false
1938,809,89,1,false
1939,810,65,1,false
1940,810,229,3,true
1941,811,65,1,false
1942,811,229,3,true
1943,812,65,1,false
1944,812,229,3,true
1945,813,66,1,false
1946,813,236,3,true
1947,814,66,1,false
1948,814,236,3,true
1949,815,66,1,false
1950,815,236,3,true
1951,816,67,1,false
1952,816,97,3,true
1953,817,67,1,false
1954,817,97,3,true
1955,818,67,1,false
1956,818,97,3,true
1957,819,167,1,false
1958,819,82,3,true
1959,820,167,1,false
1960,820,82,3,true
1961,821,51,1,false
1962,821,127,2,false
1963,821,145,3,true
1964,822,51,1,false
1965,822,127,2,false
1966,822,145,3,true
1967,823,46,1,false
1968,823,127,2,false
1969,823,240,3,true
1970,824,68,1,false
1971,824,14,2,false
1972,824,140,3,true
1973,825,68,1,false
1974,825,14,2,false
1975,825,140,3,true
1976,826,68,1,false
1977,826,119,2,false
1978,826,140,3,true
1979,827,50,1,false
1980,827,84,2,false
1981,827,198,3,true
1982,828,50,1,false
1983,828,84,2,false
1984,828,198,3,true
1985,829,238,1,false
1986,829,144,2,false
1987,829,27,3,true
1988,830,238,1,false
1989,830,144,2,false
1990,830,27,3,true
1991,831,218,1,false
1992,831,50,2,false
1993,831,171,3,true
1994,832,218,1,false
1995,832,80,2,false
1996,832,171,3,true
1997,833,173,1,false
1998,833,75,2,false
1999,833,33,3,true
2000,834,173,1,false
2001,834,75,2,false
2002,834,33,3,true
2003,835,237,1,false
2004,835,155,3,true
2005,836,173,1,false
2006,836,172,3,true
2007,837,243,1,false
2008,837,85,2,false
2009,837,18,3,true
2010,838,243,1,false
2011,838,49,2,false
2012,838,18,3,true
2013,839,243,1,false
2014,839,49,2,false
2015,839,18,3,true
2016,840,247,1,false
2017,840,82,2,false
2018,840,171,3,true
2019,841,247,1,false
2020,841,82,2,false
2021,841,55,3,true
2022,842,247,1,false
2023,842,82,2,false
2024,842,47,3,true
2025,843,245,1,false
2026,843,61,2,false
2027,843,8,3,true
2028,844,245,1,false
2029,844,61,2,false
2030,844,8,3,true
2031,845,241,1,false
2032,846,33,1,false
2033,846,239,3,true
2034,847,33,1,false
2035,847,239,3,true
2036,848,155,1,false
2037,848,9,2,false
2038,848,103,3,true
2039,849,244,1,false
2040,849,57,2,false
2041,849,101,3,true
2042,850,18,1,false
2043,850,73,2,false
2044,850,49,3,true
2045,851,18,1,false
2046,851,73,2,false
2047,851,49,3,true
2048,852,7,1,false
2049,852,101,3,true
2050,853,7,1,false
2051,853,101,3,true
2052,854,133,1,false
2053,854,130,3,true
2054,855,133,1,false
2055,855,130,3,true
2056,856,131,1,false
2057,856,107,2,false
2058,856,156,3,true
2059,857,131,1,false
2060,857,107,2,false
2061,857,156,3,true
2062,858,131,1,false
2063,858,107,2,false
2064,858,156,3,true
2065,859,158,1,false
2066,859,119,2,false
2067,859,124,3,true
2068,860,158,1,false
2069,860,119,2,false
2070,860,124,3,true
2071,861,158,1,false
2072,861,119,2,false
2073,861,124,3,true
2074,862,120,1,false
2075,862,62,2,false
2076,862,128,3,true
2077,863,4,1,false
2078,863,181,2,false
2079,863,252,3,true
2080,864,133,1,false
2081,864,253,3,true
2082,865,80,1,false
2083,865,113,3,true
2084,866,77,1,false
2085,866,251,2,false
2086,866,115,3,true
2087,867,254,1,false
2088,868,175,1,false
2089,868,165,3,true
2090,869,175,1,false
2091,869,165,3,true
2092,870,4,1,false
2093,870,128,3,true
2094,871,31,1,false
2095,871,226,3,true
2096,872,19,1,false
2097,872,246,3,true
2098,873,19,1,false
2099,873,246,3,true
2100,874,249,1,false
2101,875,248,1,false
2102,876,39,1,false
2103,876,28,2,false
2104,876,227,3,true
2105,877,258,1,false
2106,878,125,1,false
2107,878,134,3,true
2108,879,125,1,false
2109,879,134,3,true
2110,880,10,1,false
2111,880,55,2,false
2112,880,146,3,true
2113,881,10,1,false
2114,881,9,2,false
2115,881,202,3,true
2116,882,11,1,false
2117,882,173,2,false
2118,882,146,3,true
2119,883,11,1,false
2120,883,115,2,false
2121,883,202,3,true
2122,884,135,1,false
2123,884,134,2,false
2124,884,242,3,true
2125,885,29,1,false
2126,885,151,2,false
2127,885,130,3,true
2128,886,29,1,false
2129,886,151,2,false
2130,886,130,3,true
2131,887,29,1,false
2132,887,151,2,false
2133,887,130,3,true
2134,888,234,1,false
2135,889,235,1,false
2136,890,46,1,false
2137,891,39,1,false
2138,892,260,1,false
2139,893,102,1,false
2140,894,262,1,false
2141,895,263,1,false
2142,896,264,1,false
2143,897,265,1,false
2144,898,127,1,false
2145,899,22,1,false
2146,899,119,2,false
2147,899,157,3,true
2148,900,68,1,false
2149,900,125,2,false
2150,900,292,3,true
2151,901,62,1,false
2152,901,171,2,false
2153,901,127,3,true
2154,902,33,1,false
2155,902,91,2,false
2156,902,104,3,true
2157,903,46,1,false
2158,903,84,2,false
2159,903,143,3,true
2160,904,38,1,false
2161,904,33,2,false
2162,904,22,3,true
2163,905,56,1,false
2164,905,126,3,true
2165,906,65,1,false
2166,906,168,3,true
2167,907,65,1,false
2168,907,168,3,true
2169,908,65,1,false
2170,908,168,3,true
2171,909,66,1,false
2172,909,109,3,true
2173,910,66,1,false
2174,910,109,3,true
2175,911,66,1,false
2176,911,109,3,true
2177,912,67,1,false
2178,912,153,3,true
2179,913,67,1,false
2180,913,153,3,true
2181,914,67,1,false
2182,914,153,3,true
2183,915,165,1,false
2184,915,82,2,false
2185,915,47,3,true
2186,916,268,1,false
2187,916,82,2,false
2188,916,47,3,true
2189,917,15,1,false
2190,917,198,3,true
2191,918,15,1,false
2192,918,198,3,true
2193,919,68,1,false
2194,919,110,3,true
2195,920,68,1,false
2196,920,110,3,true
2197,921,9,1,false
2198,921,30,2,false
2199,921,89,3,true
2200,922,10,1,false
2201,922,30,2,false
2202,922,89,3,true
2203,923,10,1,false
2204,923,30,2,false
2205,923,89,3,true
2206,924,50,1,false
2207,924,53,2,false
2208,924,20,3,true
2209,925,132,1,false
2210,925,167,2,false
2211,925,101,3,true
2212,926,20,1,false
2213,926,103,3,true
2214,927,273,1,false
2215,927,165,3,true
2216,928,48,1,false
2217,928,139,3,true
2218,929,48,1,false
2219,929,139,3,true
2220,930,269,1,false
2221,930,139,3,true
2222,931,22,1,false
2223,931,55,2,false
2224,931,62,3,true
2225,932,272,1,false
2226,932,5,2,false
2227,932,29,3,true
2228,933,272,1,false
2229,933,5,2,false
2230,933,29,3,true
2231,934,272,1,false
2232,934,5,2,false
2233,934,29,3,true
2234,935,18,1,false
2235,935,49,3,true
2236,936,18,1,false
2237,936,133,3,true
2238,937,18,1,false
2239,937,133,3,true
2240,938,20,1,false
2241,938,9,2,false
2242,938,6,3,true
2243,939,280,1,false
2244,939,9,2,false
2245,939,6,3,true
2246,940,277,1,false
2247,940,10,2,false
2248,940,172,3,true
2249,941,277,1,false
2250,941,10,2,false
2251,941,172,3,true
2252,942,22,1,false
2253,942,50,2,false
2254,942,198,3,true
2255,943,22,1,false
2256,943,275,2,false
2257,943,198,3,true
2258,944,84,1,false
2259,944,124,2,false
2260,944,158,3,true
2261,945,84,1,false
2262,945,143,2,false
2263,945,158,3,true
2264,946,274,1,false
2265,946,151,3,true
2266,947,274,1,false
2267,947,151,3,true
2268,948,298,1,false
2269,949,298,1,false
2270,950,271,1,false
2271,950,75,2,false
2272,950,144,3,true
2273,951,34,1,false
2274,951,15,2,false
2275,951,103,3,true
2276,952,34,1,false
2277,952,15,2,false
2278,952,141,3,true
2279,953,14,1,false
2280,953,61,3,true
2281,954,28,1,false
2282,954,140,3,true
2283,955,107,1,false
2284,955,119,2,false
2285,955,3,3,true
2286,956,290,1,false
2287,956,119,2,false
2288,956,3,3,true
2289,957,104,1,false
2290,957,20,2,false
2291,957,124,3,true
2292,958,104,1,false
2293,958,20,2,false
2294,958,124,3,true
2295,959,104,1,false
2296,959,20,2,false
2297,959,124,3,true
2298,960,183,1,false
2299,960,155,2,false
2300,960,8,3,true
2301,961,183,1,false
2302,961,155,2,false
2303,961,8,3,true
2304,962,145,1,false
2305,962,51,2,false
2306,962,276,3,true
2307,963,41,1,false
2308,964,278,1,false
2309,965,142,1,false
2310,965,112,3,true
2311,966,142,1,false
2312,966,111,3,true
2313,967,61,1,false
2314,967,144,3,true
2315,968,297,1,false
2316,968,8,3,true
2317,969,295,1,false
2318,969,212,3,true
2319,970,295,1,false
2320,970,212,3,true
2321,971,53,1,false
2322,971,218,3,true
2323,972,146,1,false
2324,972,218,3,true
2325,973,113,1,false
2326,973,77,2,false
2327,973,294,3,true
2328,974,47,1,false
2329,974,81,2,false
2330,974,125,3,true
2331,975,47,1,false
2332,975,202,2,false
2333,975,125,3,true
2334,976,104,1,false
2335,976,292,3,true
2336,977,109,1,false
2337,977,12,2,false
2338,977,41,3,true
2339,978,279,1,false
2340,978,114,3,true
2341,979,72,1,false
2342,979,39,2,false
2343,979,128,3,true
2344,980,38,1,false
2345,980,11,2,false
2346,980,109,3,true
2347,981,291,1,false
2348,981,296,2,false
2349,981,157,3,true
2350,982,32,1,false
2351,982,50,2,false
2352,982,155,3,true
2353,983,128,1,false
2354,983,293,2,false
2355,983,46,3,true
2356,984,281,1,false
2357,985,281,1,false
2358,986,281,1,false
2359,987,281,1,false
2360,988,281,1,false
2361,989,281,1,false
2362,990,282,1,false
2363,991,282,1,false
2364,992,282,1,false
2365,993,282,1,false
2366,994,282,1,false
2367,995,282,1,false
2368,996,270,1,false
2369,996,115,3,true
2370,997,270,1,false
2371,997,115,3,true
2372,998,270,1,false
2373,998,115,3,true
2374,999,155,1,false
2375,1000,283,1,false
2376,1001,286,1,false
2377,1002,285,1,false
2378,1003,284,1,false
2379,1004,287,1,false
2380,1005,281,1,false
2381,1006,282,1,false
2382,1007,288,1,false
2383,1008,289,1,false
2384,1009,281,1,false
2385,1010,282,1,false
2386,1011,300,1,false
2387,1011,82,2,false
2388,1011,60,3,true
2389,1012,301,1,false
2390,1012,85,3,true
2391,1013,301,1,false
2392,1013,85,3,true
2393,1014,302,1,false
2394,1014,275,3,true
2395,1015,302,1,false
2396,1015,119,3,true
2397,1016,302,1,false
2398,1016,101,3,true
2399,1017,128,1,false
2400,1018,192,1,false
2401,1018,5,2,false
2402,1018,242,3,true
2403,1019,300,1,false
2404,1019,144,2,false
2405,1019,60,3,true
2406,1020,281,1,false
2407,1021,281,1,false
2408,1022,282,1,false
2409,1023,282,1,false
2410,1024,304,1,false
2411,1025,307,1,false
2412,10001,46,1,false
2413,10002,46,1,false
2414,10003,46,1,false
2415,10004,107,1,false
2416,10004,142,3,true
2417,10005,107,1,false
2418,10005,142,3,true
2419,10006,32,1,false
2420,10007,26,1,false
2421,10008,26,1,false
2422,10009,26,1,false
2423,10010,26,1,false
2424,10011,26,1,false
2425,10012,26,1,false
2426,10013,59,1,false
2427,10014,59,1,false
2428,10015,59,1,false
2429,10016,69,1,false
2430,10016,91,2,false
2431,10016,104,3,true
2432,10017,125,1,false
2433,10017,161,3,true
2434,10018,32,1,false
2435,10019,144,1,false
2436,10020,10,1,false
2437,10021,22,1,false
2438,10022,164,1,false
2439,10023,163,1,false
2440,10024,154,1,false
2441,10025,51,1,false
2442,10025,151,2,false
2443,10025,172,3,true
2444,10026,176,1,false
2445,10027,53,1,false
2446,10027,119,2,false
2447,10027,15,3,true
2448,10028,53,1,false
2449,10028,119,2,false
2450,10028,15,3,true
2451,10029,53,1,false
2452,10029,119,2,false
2453,10029,15,3,true
2454,10030,53,1,false
2455,10030,119,2,false
2456,10030,15,3,true
2457,10031,53,1,false
2458,10031,119,2,false
2459,10031,15,3,true
2460,10032,53,1,false
2461,10032,119,2,false
2462,10032,15,3,true
2463,10033,47,1,false
2464,10034,181,1,false
2465,10035,70,1,false
2466,10036,178,1,false
2467,10037,36,1,false
2468,10038,23,1,false
2469,10039,185,1,false
2470,10040,184,1,false
2471,10041,104,1,false
2472,10042,181,1,false
2473,10043,80,1,false
2474,10044,15,1,false
2475,10045,104,1,false
2476,10046,101,1,false
2477,10047,92,1,false
2478,10048,94,1,false
2479,10049,45,1,false
2480,10050,3,1,false
2481,10051,182,1,false
2482,10052,37,1,false
2483,10053,111,1,false
2484,10054,74,1,false
2485,10055,22,1,false
2486,10056,158,1,false
2487,10057,156,1,false
2488,10058,159,1,false
2489,10059,91,1,false
2490,10060,117,1,false
2491,10061,166,1,false
2492,10061,180,3,true
2493,10062,26,1,false
2494,10063,26,1,false
2495,10064,33,1,false
2496,10065,31,1,false
2497,10066,156,1,false
2498,10067,182,1,false
2499,10068,39,1,false
2500,10069,131,1,false
2501,10070,173,1,false
2502,10071,75,1,false
2503,10072,159,1,false
2504,10073,99,1,false
2505,10074,174,1,false
2506,10075,156,1,false
2507,10076,181,1,false
2508,10077,189,1,false
2509,10078,190,1,false
2510,10079,191,1,false
2511,10080,9,1,false
2512,10080,31,3,true
2513,10081,9,1,false
2514,10081,31,3,true
2515,10082,9,1,false
2516,10082,31,3,true
2517,10083,9,1,false
2518,10083,31,3,true
2519,10084,9,1,false
2520,10084,31,3,true
2521,10085,9,1,false
2522,10085,31,3,true
2523,10086,170,1,false
2524,10087,125,1,false
2525,10088,113,1,false
2526,10089,184,1,false
2527,10090,91,1,false
2528,10091,82,1,false
2529,10091,55,2,false
2530,10091,47,3,true
2531,10092,82,1,false
2532,10092,55,2,false
2533,10092,47,3,true
2534,10093,82,1,false
2535,10093,55,2,false
2536,10093,47,3,true
2537,10094,9,1,false
2538,10094,31,3,true
2539,10095,9,1,false
2540,10095,31,3,true
2541,10096,9,1,false
2542,10096,31,3,true
2543,10097,9,1,false
2544,10097,31,3,true
2545,10098,9,1,false
2546,10098,31,3,true
2547,10099,9,1,false
2548,10099,31,3,true
2549,10100,207,1,false
2550,10101,81,1,false
2551,10101,202,3,true
2552,10102,81,1,false
2553,10102,202,3,true
2554,10103,81,1,false
2555,10103,117,3,true
2556,10104,81,1,false
2557,10104,117,3,true
2558,10105,8,1,false
2559,10105,221,2,false
2560,10105,159,3,true
2561,10106,8,1,false
2562,10106,221,2,false
2563,10106,159,3,true
2564,10107,53,1,false
2565,10107,101,2,false
2566,10107,155,3,true
2567,10108,169,1,false
2568,10108,101,2,false
2569,10108,155,3,true
2570,10109,42,1,false
2571,10109,5,2,false
2572,10109,206,3,true
2573,10110,42,1,false
2574,10110,5,2,false
2575,10110,206,3,true
2576,10111,42,1,false
2577,10111,5,2,false
2578,10111,206,3,true
2579,10112,143,1,false
2580,10112,82,2,false
2581,10112,223,3,true
2582,10113,143,1,false
2583,10113,82,2,false
2584,10113,223,3,true
2585,10114,119,1,false
2586,10114,139,3,true
2587,10115,130,1,false
2588,10115,31,2,false
2589,10115,69,3,true
2590,10116,210,1,false
2591,10117,210,1,false
2592,10118,211,1,false
2593,10119,211,1,false
2594,10120,211,1,false
2595,10121,198,1,false
2596,10121,173,2,false
2597,10121,91,3,true
2598,10122,26,1,false
2599,10123,216,1,false
2600,10124,216,1,false
2601,10125,216,1,false
2602,10126,51,1,false
2603,10126,72,2,false
2604,10126,99,3,true
2605,10127,208,1,false
2606,10128,102,1,false
2607,10128,126,3,true
2608,10129,212,1,false
