id,catalog_id,species_id,entry_number
1658,5,42,29
1659,5,169,30
1660,5,74,31
1661,5,75,32
1662,5,76,33
1663,5,95,34
1664,5,208,35
1665,5,408,36
1666,5,409,37
1667,5,410,38
1668,5,411,39
1669,5,66,40
1670,5,67,41
1671,5,68,42
1672,5,54,43
1673,5,55,44
1674,5,412,45
1675,5,413,46
1676,5,414,47
1677,5,265,48
1678,5,266,49
1679,5,267,50
1680,5,268,51
1681,5,269,52
1682,5,415,53
1683,5,416,54
1684,5,417,55
1685,5,418,56
1686,5,419,57
1687,5,420,58
1688,5,421,59
1689,5,422,60
1690,5,423,61
1691,5,214,62
1692,5,190,63
1693,5,424,64
1694,5,425,65
1695,5,426,66
1696,5,427,67
1697,5,428,68
1698,5,92,69
1699,5,93,70
1700,5,94,71
1701,5,200,72
1702,5,429,73
1703,5,198,74
1704,5,430,75
1705,5,431,76
1706,5,432,77
1707,5,118,78
1708,5,119,79
1709,5,339,80
1710,5,340,81
1711,5,433,82
1712,5,358,83
1713,5,434,84
1714,5,435,85
1715,5,307,86
1716,5,308,87
1717,5,436,88
1718,5,437,89
1719,5,77,90
1720,5,78,91
1721,5,438,92
1722,5,185,93
1723,5,439,94
1724,5,122,95
1725,5,440,96
1726,5,113,97
1727,5,242,98
1728,5,173,99
1729,5,35,100
1730,5,36,101
1731,5,441,102
1732,5,172,103
1733,5,25,104
1734,5,26,105
1735,5,163,106
1736,5,164,107
1737,5,442,108
1738,5,443,109
1739,5,444,110
1740,5,445,111
1741,5,446,112
1742,5,143,113
1743,5,201,114
1744,5,447,115
1745,5,448,116
1746,5,194,117
1747,5,195,118
1748,5,278,119
1749,5,279,120
1750,5,203,121
1751,5,449,122
1752,5,450,123
1753,5,298,124
1754,5,183,125
1755,5,184,126
1756,5,451,127
1757,5,452,128
1758,5,453,129
1759,5,454,130
1760,5,455,131
1761,5,223,132
1762,5,224,133
1763,5,456,134
1764,5,457,135
1765,5,72,136
1766,5,73,137
1767,5,349,138
1768,5,350,139
1769,5,458,140
1770,5,226,141
1771,5,459,142
1772,5,460,143
1773,5,215,144
1774,5,461,145
1775,5,480,146
1776,5,481,147
1777,5,482,148
1778,5,483,149
1779,5,484,150
1780,5,490,151
1781,6,387,1
1782,6,388,2
1783,6,389,3
1784,6,390,4
1785,6,391,5
1786,6,392,6
1787,6,393,7
1788,6,394,8
1789,6,395,9
1790,6,396,10
1791,6,397,11
1792,6,398,12
1793,6,399,13
1794,6,400,14
1795,6,401,15
1796,6,402,16
1797,6,403,17
1798,6,404,18
1799,6,405,19
1800,6,63,20
1801,6,64,21
1802,6,65,22
1803,6,129,23
1804,6,130,24
1805,6,406,25
1806,6,315,26
1807,6,407,27
1808,6,41,28
1809,6,42,29
1810,6,169,30
1811,6,74,31
1812,6,75,32
1813,6,76,33
1814,6,95,34
1815,6,208,35
1816,6,408,36
1817,6,409,37
1818,6,410,38
1819,6,411,39
1820,6,66,40
1821,6,67,41
1822,6,68,42
1823,6,54,43
1824,6,55,44
1825,6,412,45
1826,6,413,46
1827,6,414,47
1828,6,265,48
1829,6,266,49
1830,6,267,50
1831,6,268,51
1832,6,269,52
1833,6,415,53
1834,6,416,54
1835,6,417,55
1836,6,418,56
1837,6,419,57
1838,6,420,58
1839,6,421,59
1840,6,422,60
1841,6,423,61
1842,6,214,62
1843,6,190,63
1844,6,424,64
1845,6,425,65
1846,6,426,66
1847,6,427,67
1848,6,428,68
1849,6,92,69
1850,6,93,70
1851,6,94,71
1852,6,200,72
1853,6,429,73
1854,6,198,74
1855,6,430,75
1856,6,431,76
1857,6,432,77
1858,6,118,78
1859,6,119,79
1860,6,339,80
1861,6,340,81
1862,6,433,82
1863,6,358,83
1864,6,434,84
1865,6,435,85
1866,6,307,86
1867,6,308,87
1868,6,436,88
1869,6,437,89
1870,6,77,90
1871,6,78,91
1872,6,438,92
1873,6,185,93
1874,6,439,94
1875,6,122,95
1876,6,440,96
1877,6,113,97
1878,6,242,98
1879,6,173,99
1880,6,35,100
1881,6,36,101
1882,6,441,102
1883,6,172,103
1884,6,25,104
1885,6,26,105
1886,6,163,106
1887,6,164,107
1888,6,442,108
1889,6,443,109
1890,6,444,110
1891,6,445,111
1892,6,446,112
1893,6,143,113
1894,6,201,114
1895,6,447,115
1896,6,448,116
1897,6,194,117
1898,6,195,118
1899,6,278,119
1900,6,279,120
1901,6,203,121
1902,6,449,122
1903,6,450,123
1904,6,298,124
1905,6,183,125
1906,6,184,126
1907,6,451,127
1908,6,452,128
1909,6,453,129
1910,6,454,130
1911,6,455,131
1912,6,223,132
1913,6,224,133
1914,6,456,134
1915,6,457,135
1916,6,72,136
1917,6,73,137
1918,6,349,138
1919,6,350,139
1920,6,458,140
1921,6,226,141
1922,6,459,142
1923,6,460,143
1924,6,215,144
1925,6,461,145
1926,6,480,146
1927,6,481,147
1928,6,482,148
1929,6,483,149
1930,6,484,150
1931,6,490,151
1932,6,479,152
1933,6,207,153
1934,6,472,154
1935,6,299,155
1936,6,476,156
1937,6,280,157
1938,6,281,158
1939,6,282,159
1940,6,475,160
1941,6,108,161
1942,6,463,162
1943,6,133,163
1944,6,134,164
1945,6,135,165
1946,6,136,166
1947,6,196,167
1948,6,197,168
1949,6,470,169
1950,6,471,170
1951,6,333,171
1952,6,334,172
1953,6,175,173
1954,6,176,174
1955,6,468,175
1956,6,228,176
1957,6,229,177
1958,6,81,178
1959,6,82,179
1960,6,462,180
1961,6,114,181
1962,6,465,182
1963,6,193,183
1964,6,469,184
1965,6,357,185
1966,6,111,186
1967,6,112,187
1968,6,464,188
1969,6,355,189
1970,6,356,190
1971,6,477,191
1972,6,137,192
1973,6,233,193
1974,6,474,194
1975,6,123,195
1976,6,212,196
1977,6,239,197
1978,6,125,198
1979,6,466,199
1980,6,240,200
1981,6,126,201
1982,6,467,202
1983,6,220,203
1984,6,221,204
1985,6,473,205
1986,6,361,206
1987,6,362,207
1988,6,478,208
1989,6,359,209
1990,6,487,210
1991,7,152,1
1992,7,153,2
1993,7,154,3
1994,7,155,4
1995,7,156,5
1996,7,157,6
1997,7,158,7
1998,7,159,8
1999,7,160,9
2000,7,16,10
2001,7,17,11
2002,7,18,12
2003,7,21,13
2004,7,22,14
2005,7,163,15
2006,7,164,16
2007,7,19,17
2008,7,20,18
2009,7,161,19
2010,7,162,20
2011,7,172,21
2012,7,25,22
2013,7,26,23
2014,7,10,24
2015,7,11,25
2016,7,12,26
2017,7,13,27
2018,7,14,28
2019,7,15,29
2020,7,165,30
2021,7,166,31
2022,7,167,32
2023,7,168,33
2024,7,74,34
2025,7,75,35
2026,7,76,36
2027,7,41,37
2028,7,42,38
2029,7,169,39
2030,7,173,40
2031,7,35,41
2032,7,36,42
2033,7,174,43
2034,7,39,44
2035,7,40,45
2036,7,175,46
2037,7,176,47
2038,7,27,48
2039,7,28,49
2040,7,23,50
2041,7,24,51
2042,7,206,52
2043,7,179,53
2044,7,180,54
2045,7,181,55
2046,7,194,56
2047,7,195,57
2048,7,92,58
2049,7,93,59
2050,7,94,60
2051,7,201,61
2052,7,95,62
2053,7,208,63
2054,7,69,64
2055,7,70,65
2056,7,71,66
2057,7,187,67
2058,7,188,68
2059,7,189,69
2060,7,46,70
2061,7,47,71
2062,7,60,72
2063,7,61,73
2064,7,62,74
2065,7,186,75
2066,7,129,76
2067,7,130,77
2068,7,118,78
2069,7,119,79
2070,7,79,80
2071,7,80,81
2072,7,199,82
2073,7,43,83
2074,7,44,84
2075,7,45,85
2076,7,182,86
2077,7,96,87
2078,7,97,88
2079,7,63,89
2080,7,64,90
2081,7,65,91
2082,7,132,92
2083,7,204,93
2084,7,205,94
2085,7,29,95
2086,7,30,96
2087,7,31,97
2088,7,32,98
2089,7,33,99
2090,7,34,100
2091,7,193,101
2092,7,469,102
2093,7,191,103
2094,7,192,104
2095,7,102,105
2096,7,103,106
2097,7,185,107
2098,7,202,108
2099,7,48,109
2100,7,49,110
2101,7,123,111
2102,7,212,112
2103,7,127,113
2104,7,214,114
2105,7,109,115
2106,7,110,116
2107,7,88,117
2108,7,89,118
2109,7,81,119
2110,7,82,120
2111,7,100,121
2112,7,101,122
2113,7,190,123
2114,7,424,124
2115,7,209,125
2116,7,210,126
2117,7,37,127
2118,7,38,128
2119,7,58,129
2120,7,59,130
2121,7,234,131
2122,7,183,132
2123,7,184,133
2124,7,50,134
2125,7,51,135
2126,7,56,136
2127,7,57,137
2128,7,52,138
2129,7,53,139
2130,7,54,140
2131,7,55,141
2132,7,66,142
2133,7,67,143
2134,7,68,144
2135,7,236,145
2136,7,106,146
2137,7,107,147
2138,7,237,148
2139,7,203,149
2140,7,128,150
2141,7,241,151
2142,7,240,152
2143,7,126,153
2144,7,238,154
2145,7,124,155
2146,7,239,156
2147,7,125,157
2148,7,122,158
2149,7,235,159
2150,7,83,160
2151,7,177,161
2152,7,178,162
2153,7,211,163
2154,7,72,164
2155,7,73,165
2156,7,98,166
2157,7,99,167
2158,7,213,168
2159,7,120,169
2160,7,121,170
2161,7,90,171
2162,7,91,172
2163,7,222,173
2164,7,223,174
2165,7,224,175
2166,7,170,176
2167,7,171,177
2168,7,86,178
2169,7,87,179
2170,7,108,180
2171,7,463,181
2172,7,114,182
2173,7,465,183
2174,7,133,184
2175,7,134,185
2176,7,135,186
2177,7,136,187
2178,7,196,188
2179,7,197,189
2180,7,116,190
2181,7,117,191
2182,7,230,192
2183,7,207,193
2184,7,225,194
2185,7,220,195
2186,7,221,196
2187,7,473,197
2188,7,216,198
2189,7,217,199
2190,7,231,200
2191,7,232,201
2192,7,226,202
2193,7,227,203
2194,7,84,204
2195,7,85,205
2196,7,77,206
2197,7,78,207
2198,7,104,208
2199,7,105,209
2200,7,115,210
2201,7,111,211
2202,7,112,212
2203,7,198,213
2204,7,228,214
2205,7,229,215
2206,7,218,216
2207,7,219,217
2208,7,215,218
2209,7,200,219
2210,7,137,220
2211,7,233,221
2212,7,113,222
2213,7,242,223
2214,7,131,224
2215,7,138,225
2216,7,139,226
2217,7,140,227
2218,7,141,228
2219,7,142,229
2220,7,143,230
2221,7,1,231
2222,7,2,232
2223,7,3,233
2224,7,4,234
2225,7,5,235
2226,7,6,236
2227,7,7,237
2228,7,8,238
2229,7,9,239
2230,7,144,240
2231,7,145,241
2232,7,146,242
2233,7,243,243
2234,7,244,244
2235,7,245,245
2236,7,147,246
2237,7,148,247
2238,7,149,248
2239,7,246,249
2240,7,247,250
2241,7,248,251
2242,7,249,252
2243,7,250,253
2244,7,150,254
2245,7,151,255
2246,7,251,256
2247,8,494,0
2248,8,495,1
2249,8,496,2
2250,8,497,3
2251,8,498,4
2252,8,499,5
2253,8,500,6
2254,8,501,7
2255,8,502,8
2256,8,503,9
2257,8,504,10
2258,8,505,11
2259,8,506,12
2260,8,507,13
2261,8,508,14
2262,8,509,15
2263,8,510,16
2264,8,511,17
2265,8,512,18
2266,8,513,19
2267,8,514,20
2268,8,515,21
2269,8,516,22
2270,8,517,23
2271,8,518,24
2272,8,519,25
2273,8,520,26
2274,8,521,27
2275,8,522,28
2276,8,523,29
2277,8,524,30
2278,8,525,31
2279,8,526,32
2280,8,527,33
2281,8,528,34
2282,8,529,35
2283,8,530,36
2284,8,531,37
2285,8,532,38
2286,8,533,39
2287,8,534,40
2288,8,535,41
2289,8,536,42
2290,8,537,43
2291,8,538,44
2292,8,539,45
2293,8,540,46
2294,8,541,47
2295,8,542,48
2296,8,543,49
2297,8,544,50
2298,8,545,51
2299,8,546,52
2300,8,547,53
2301,8,548,54
2302,8,549,55
2303,8,550,56
2304,8,551,57
2305,8,552,58
2306,8,553,59
2307,8,554,60
2308,8,555,61
2309,8,556,62
2310,8,557,63
2311,8,558,64
2312,8,559,65
2313,8,560,66
2314,8,561,67
2315,8,562,68
2316,8,563,69
2317,8,564,70
2318,8,565,71
2319,8,566,72
2320,8,567,73
2321,8,568,74
2322,8,569,75
2323,8,570,76
2324,8,571,77
2325,8,572,78
2326,8,573,79
2327,8,574,80
2328,8,575,81
2329,8,576,82
2330,8,577,83
2331,8,578,84
2332,8,579,85
2333,8,580,86
2334,8,581,87
2335,8,582,88
2336,8,583,89
2337,8,584,90
2338,8,585,91
2339,8,586,92
2340,8,587,93
2341,8,588,94
2342,8,589,95
2343,8,590,96
2344,8,591,97
2345,8,592,98
2346,8,593,99
2347,8,594,100
2348,8,595,101
2349,8,596,102
2350,8,597,103
2351,8,598,104
2352,8,599,105
2353,8,600,106
2354,8,601,107
2355,8,602,108
2356,8,603,109
2357,8,604,110
2358,8,605,111
2359,8,606,112
2360,8,607,113
2361,8,608,114
2362,8,609,115
2363,8,610,116
2364,8,611,117
2365,8,612,118
2366,8,613,119
2367,8,614,120
2368,8,615,121
2369,8,616,122
2370,8,617,123
2371,8,618,124
2372,8,619,125
2373,8,620,126
2374,8,621,127
2375,8,622,128
2376,8,623,129
2377,8,624,130
2378,8,625,131
2379,8,626,132
2380,8,627,133
2381,8,628,134
2382,8,629,135
2383,8,630,136
2384,8,631,137
2385,8,632,138
2386,8,633,139
2387,8,634,140
2388,8,635,141
2389,8,636,142
2390,8,637,143
2391,8,638,144
2392,8,639,145
2393,8,640,146
2394,8,641,147
2395,8,642,148
2396,8,643,149
2397,8,644,150
2398,8,645,151
2399,8,646,152
2400,8,647,153
2401,8,648,154
2402,8,649,155
2403,9,494,0
2404,9,495,1
2405,9,496,2
2406,9,497,3
2407,9,498,4
2408,9,499,5
2409,9,500,6
2410,9,501,7
2411,9,502,8
2412,9,503,9
2413,9,504,10
2414,9,505,11
2415,9,509,12
2416,9,510,13
2417,9,519,14
2418,9,520,15
2419,9,521,16
2420,9,540,17
2421,9,541,18
2422,9,542,19
2423,9,191,20
2424,9,192,21
2425,9,506,22
2426,9,507,23
2427,9,508,24
2428,9,179,25
2429,9,180,26
2430,9,181,27
2431,9,54,28
2432,9,55,29
2433,9,298,30
2434,9,183,31
2435,9,184,32
2436,9,447,33
2437,9,448,34
2438,9,206,35
2439,9,531,36
2440,9,511,37
2441,9,512,38
2442,9,513,39
2443,9,514,40
2444,9,515,41
2445,9,516,42
2446,9,543,43
2447,9,544,44
2448,9,545,45
2449,9,109,46
2450,9,110,47
2451,9,81,48
2452,9,82,49
2453,9,462,50
2454,9,58,51
2455,9,59,52
2456,9,240,53
2457,9,126,54
2458,9,467,55
2459,9,239,56
2460,9,125,57
2461,9,466,58
2462,9,19,59
2463,9,20,60
2464,9,41,61
2465,9,42,62
2466,9,169,63
2467,9,88,64
2468,9,89,65
2469,9,527,66
2470,9,528,67
2471,9,524,68
2472,9,525,69
2473,9,526,70
2474,9,95,71
2475,9,208,72
2476,9,532,73
2477,9,533,74
2478,9,534,75
2479,9,529,76
2480,9,530,77
2481,9,300,78
2482,9,301,79
2483,9,427,80
2484,9,428,81
2485,9,546,82
2486,9,547,83
2487,9,548,84
2488,9,549,85
2489,9,517,86
2490,9,518,87
2491,9,173,88
2492,9,35,89
2493,9,36,90
2494,9,133,91
2495,9,134,92
2496,9,135,93
2497,9,136,94
2498,9,196,95
2499,9,197,96
2500,9,470,97
2501,9,471,98
2502,9,551,99
2503,9,552,100
2504,9,553,101
2505,9,554,102
2506,9,555,103
2507,9,550,104
2508,9,568,105
2509,9,569,106
2510,9,572,107
2511,9,573,108
2512,9,627,109
2513,9,628,110
2514,9,629,111
2515,9,630,112
2516,9,27,113
2517,9,28,114
2518,9,557,115
2519,9,558,116
2520,9,559,117
2521,9,560,118
2522,9,556,119
2523,9,561,120
2524,9,328,121
2525,9,329,122
2526,9,330,123
2527,9,562,124
2528,9,563,125
2529,9,564,126
2530,9,565,127
2531,9,566,128
2532,9,567,129
2533,9,599,130
2534,9,600,131
2535,9,601,132
2536,9,406,133
2537,9,315,134
2538,9,407,135
2539,9,574,136
2540,9,575,137
2541,9,576,138
2542,9,577,139
2543,9,578,140
2544,9,579,141
2545,9,415,142
2546,9,416,143
2547,9,587,144
2548,9,214,145
2549,9,127,146
2550,9,522,147
2551,9,523,148
2552,9,418,149
2553,9,419,150
2554,9,570,151
2555,9,571,152
2556,9,580,153
2557,9,581,154
2558,9,588,155
2559,9,589,156
2560,9,616,157
2561,9,617,158
2562,9,585,159
2563,9,586,160
2564,9,590,161
2565,9,591,162
2566,9,351,163
2567,9,299,164
2568,9,476,165
2569,9,304,166
2570,9,305,167
2571,9,306,168
2572,9,343,169
2573,9,344,170
2574,9,636,171
2575,9,637,172
2576,9,595,173
2577,9,596,174
2578,9,597,175
2579,9,598,176
2580,9,602,177
2581,9,603,178
2582,9,604,179
2583,9,592,180
2584,9,593,181
2585,9,594,182
2586,9,610,183
2587,9,611,184
2588,9,612,185
2589,9,335,186
2590,9,336,187
2591,9,605,188
2592,9,606,189
2593,9,607,190
2594,9,608,191
2595,9,609,192
2596,9,631,193
2597,9,632,194
2598,9,613,195
2599,9,614,196
2600,9,615,197
2601,9,641,198
2602,9,642,199
2603,9,645,200
2604,9,451,201
2605,9,452,202
2606,9,227,203
2607,9,322,204
2608,9,323,205
2609,9,325,206
2610,9,326,207
2611,9,425,208
2612,9,426,209
2613,9,353,210
2614,9,354,211
2615,9,278,212
2616,9,279,213
2617,9,337,214
2618,9,338,215
2619,9,359,216
2620,9,114,217
2621,9,465,218
2622,9,619,219
2623,9,620,220
2624,9,207,221
2625,9,472,222
2626,9,624,223
2627,9,625,224
2628,9,638,225
2629,9,639,226
2630,9,640,227
2631,9,535,228
2632,9,536,229
2633,9,537,230
2634,9,618,231
2635,9,213,232
2636,9,458,233
2637,9,226,234
2638,9,223,235
2639,9,224,236
2640,9,222,237
2641,9,120,238
2642,9,121,239
2643,9,320,240
2644,9,321,241
2645,9,131,242
2646,9,363,243
2647,9,364,244
2648,9,365,245
2649,9,333,246
2650,9,334,247
2651,9,37,248
2652,9,38,249
2653,9,436,250
2654,9,437,251
2655,9,215,252
2656,9,461,253
2657,9,225,254
2658,9,582,255
2659,9,583,256
2660,9,584,257
2661,9,220,258
2662,9,221,259
2663,9,473,260
2664,9,132,261
2665,9,374,262
2666,9,375,263
2667,9,376,264
2668,9,86,265
2669,9,87,266
2670,9,538,267
2671,9,539,268
2672,9,626,269
2673,9,621,270
2674,9,622,271
2675,9,623,272
2676,9,633,273
2677,9,634,274
2678,9,635,275
2679,9,287,276
2680,9,288,277
2681,9,289,278
2682,9,341,279
2683,9,342,280
2684,9,174,281
2685,9,39,282
2686,9,40,283
2687,9,108,284
2688,9,463,285
2689,9,193,286
2690,9,469,287
2691,9,357,288
2692,9,455,289
2693,9,453,290
2694,9,454,291
2695,9,246,292
2696,9,247,293
2697,9,248,294
2698,9,643,295
2699,9,644,296
2700,9,646,297
2701,9,647,298
2702,9,648,299
2703,9,649,300
2704,11,133,1
2705,11,134,2
2706,11,135,3
2707,11,136,4
2708,11,196,5
2709,11,197,6
2710,11,470,7
2711,11,471,8
2712,11,280,9
2713,11,281,10
2714,11,282,11
2715,11,475,12
2716,11,129,13
2717,11,130,14
2718,11,172,15
2719,11,25,16
2720,11,26,17
2721,11,194,18
2722,11,195,19
2723,11,174,20
2724,11,39,21
2725,11,40,22
2726,11,41,23
2727,11,42,24
2728,11,169,25
2729,11,396,26
2730,11,397,27
2731,11,398,28
2732,11,399,29
2733,11,400,30
2734,11,543,31
2735,11,544,32
2736,11,545,33
2737,11,403,34
2738,11,404,35
2739,11,405,36
2740,11,607,37
2741,11,608,38
2742,11,609,39
2743,11,524,40
2744,11,525,41
2745,11,526,42
2746,11,548,43
2747,11,549,44
2748,11,179,45
2749,11,180,46
2750,11,181,47
2751,11,546,48
2752,11,547,49
2753,11,447,50
2754,11,448,51
2755,11,433,52
2756,11,358,53
2757,11,23,54
2758,11,24,55
2759,11,204,56
2760,11,205,57
2761,11,52,58
2762,11,53,59
2763,11,363,60
2764,11,364,61
2765,11,365,62
2766,11,574,63
2767,11,575,64
2768,11,576,65
2769,11,551,66
2770,11,552,67
2771,11,553,68
2772,11,355,69
2773,11,356,70
2774,11,477,71
2775,11,517,72
2776,11,518,73
2777,11,522,74
2778,11,523,75
2779,11,147,76
2780,11,148,77
2781,11,149,78
2782,11,246,79
2783,11,247,80
2784,11,248,81
2785,11,374,82
2786,11,375,83
2787,11,376,84
2788,11,443,85
2789,11,444,86
2790,11,445,87
2791,11,453,88
2792,11,454,89
2793,11,633,90
2794,11,634,91
2795,11,635,92
2796,11,361,93
2797,11,362,94
2798,11,478,95
2799,11,572,96
2800,11,573,97
2801,11,66,98
2802,11,67,99
2803,11,68,100
2804,11,532,101
2805,11,533,102
2806,11,534,103
2807,11,613,104
2808,11,614,105
2809,11,501,106
2810,11,502,107
2811,11,503,108
2812,11,4,109
2813,11,5,110
2814,11,6,111
2815,11,92,112
2816,11,93,113
2817,11,94,114
2818,11,390,115
2819,11,391,116
2820,11,392,117
2821,11,495,118
2822,11,496,119
2823,11,497,120
2824,11,498,121
2825,11,499,122
2826,11,500,123
2827,11,540,124
2828,11,541,125
2829,11,542,126
2830,11,63,127
2831,11,64,128
2832,11,65,129
2833,11,252,130
2834,11,253,131
2835,11,254,132
2836,11,393,133
2837,11,394,134
2838,11,395,135
2839,11,511,136
2840,11,512,137
2841,11,513,138
2842,11,514,139
2843,11,515,140
2844,11,516,141
2845,11,554,142
2846,11,555,143
2847,11,610,144
2848,11,611,145
2849,11,612,146
2850,11,595,147
2851,11,596,148
2852,11,304,149
2853,11,305,150
2854,11,306,151
2855,11,529,152
2856,11,530,153
2857,11,570,154
2858,11,571,155
2859,11,451,156
2860,11,452,157
2861,11,624,158
2862,11,625,159
2863,11,111,160
2864,11,112,161
2865,11,464,162
2866,11,410,163
2867,11,411,164
2868,11,559,165
2869,11,560,166
2870,11,425,167
2871,11,426,168
2872,11,627,169
2873,11,628,170
2874,11,347,171
2875,11,348,172
2876,11,636,173
2877,11,637,174
2878,11,95,175
2879,11,208,176
2880,11,15,177
2881,11,446,178
2882,11,143,179
2883,11,587,180
2884,11,215,181
2885,11,461,182
2886,11,200,183
2887,11,429,184
2888,11,531,185
2889,11,455,186
2890,11,442,187
2891,11,123,188
2892,11,212,189
2893,11,131,190
2894,11,639,191
2895,11,144,192
2896,11,379,193
2897,11,383,194
2898,11,483,195
2899,11,150,196
2900,11,643,197
2901,11,644,198
2902,11,493,199
2903,11,384,200
2904,12,650,1
2905,12,651,2
2906,12,652,3
2907,12,653,4
2908,12,654,5
2909,12,655,6
2910,12,656,7
2911,12,657,8
2912,12,658,9
2913,12,659,10
2914,12,660,11
2915,12,263,12
2916,12,264,13
2917,12,661,14
2918,12,662,15
2919,12,663,16
2920,12,16,17
2921,12,17,18
2922,12,18,19
2923,12,664,20
2924,12,665,21
2925,12,666,22
2926,12,10,23
2927,12,11,24
2928,12,12,25
2929,12,13,26
2930,12,14,27
2931,12,15,28
2932,12,511,29
2933,12,512,30
2934,12,513,31
2935,12,514,32
2936,12,515,33
2937,12,516,34
2938,12,172,35
2939,12,25,36
2940,12,26,37
2941,12,399,38
2942,12,400,39
2943,12,206,40
2944,12,298,41
2945,12,183,42
2946,12,184,43
2947,12,412,44
2948,12,413,45
2949,12,414,46
2950,12,283,47
2951,12,284,48
2952,12,129,49
2953,12,130,50
2954,12,341,51
2955,12,342,52
2956,12,118,53
2957,12,119,54
2958,12,318,55
2959,12,319,56
2960,12,667,57
2961,12,668,58
2962,12,54,59
2963,12,55,60
2964,12,83,61
2965,12,447,62
2966,12,448,63
2967,12,280,64
2968,12,281,65
2969,12,282,66
2970,12,475,67
2971,12,669,68
2972,12,670,69
2973,12,671,70
2974,12,406,71
2975,12,315,72
2976,12,407,73
2977,12,165,74
2978,12,166,75
2979,12,415,76
2980,12,416,77
2981,12,300,78
2982,12,301,79
2983,12,1,80
2984,12,2,81
2985,12,3,82
2986,12,4,83
2987,12,5,84
2988,12,6,85
2989,12,7,86
2990,12,8,87
2991,12,9,88
2992,12,672,89
2993,12,673,90
2994,12,674,91
2995,12,675,92
2996,12,676,93
2997,12,84,94
2998,12,85,95
2999,12,311,96
3000,12,312,97
3001,12,316,98
3002,12,317,99
3003,12,559,100
3004,12,560,101
3005,12,63,102
3006,12,64,103
3007,12,65,104
3008,12,43,105
3009,12,44,106
3010,12,45,107
3011,12,182,108
3012,12,161,109
3013,12,162,110
3014,12,290,111
3015,12,291,112
3016,12,292,113
3017,12,677,114
3018,12,678,115
3019,12,352,116
3020,12,679,117
3021,12,680,118
3022,12,681,119
3023,12,543,120
3024,12,544,121
3025,12,545,122
3026,12,531,123
3027,12,235,124
3028,12,453,125
3029,12,454,126
3030,12,580,127
3031,12,581,128
3032,12,682,129
3033,12,683,130
3034,12,684,131
3035,12,685,132
3036,12,313,133
3037,12,314,134
3038,12,187,135
3039,12,188,136
3040,12,189,137
3041,12,446,138
3042,12,143,139
3043,12,293,140
3044,12,294,141
3045,12,295,142
3046,12,307,143
3047,12,308,144
3048,12,41,145
3049,12,42,146
3050,12,169,147
3051,12,610,148
3052,12,611,149
3053,12,612,150
3054,13,425,1
3055,13,426,2
3056,13,619,3
3057,13,620,4
3058,13,335,5
3059,13,336,6
3060,13,325,7
3061,13,326,8
3062,13,359,9
3063,13,686,10
3064,13,687,11
3065,13,337,12
3066,13,338,13
3067,13,371,14
3068,13,372,15
3069,13,373,16
3070,13,278,17
3071,13,279,18
3072,13,276,19
3073,13,277,20
3074,13,688,21
3075,13,689,22
3076,13,557,23
3077,13,558,24
3078,13,72,25
3079,13,73,26
3080,13,320,27
3081,13,321,28
3082,13,370,29
3083,13,690,30
3084,13,691,31
3085,13,692,32
3086,13,693,33
3087,13,120,34
3088,13,121,35
3089,13,90,36
3090,13,91,37
3091,13,211,38
3092,13,116,39
3093,13,117,40
3094,13,230,41
3095,13,369,42
3096,13,551,43
3097,13,552,44
3098,13,553,45
3099,13,694,46
3100,13,695,47
3101,13,449,48
3102,13,450,49
3103,13,111,50
3104,13,112,51
3105,13,464,52
3106,13,95,53
3107,13,208,54
3108,13,527,55
3109,13,528,56
3110,13,66,57
3111,13,67,58
3112,13,68,59
3113,13,104,60
3114,13,105,61
3115,13,115,62
3116,13,303,63
3117,13,696,64
3118,13,697,65
3119,13,698,66
3120,13,699,67
3121,13,142,68
3122,13,597,69
3123,13,598,70
3124,13,209,71
3125,13,210,72
3126,13,309,73
3127,13,310,74
3128,13,228,75
3129,13,229,76
3130,13,133,77
3131,13,134,78
3132,13,135,79
3133,13,136,80
3134,13,196,81
3135,13,197,82
3136,13,470,83
3137,13,471,84
3138,13,700,85
3139,13,587,86
3140,13,193,87
3141,13,469,88
3142,13,701,89
3143,13,561,90
3144,13,622,91
3145,13,623,92
3146,13,299,93
3147,13,476,94
3148,13,296,95
3149,13,297,96
3150,13,538,97
3151,13,539,98
3152,13,396,99
3153,13,397,100
3154,13,398,101
3155,13,434,102
3156,13,435,103
3157,13,29,104
3158,13,30,105
3159,13,31,106
3160,13,32,107
3161,13,33,108
3162,13,34,109
3163,13,702,110
3164,13,433,111
3165,13,358,112
3166,13,439,113
3167,13,122,114
3168,13,577,115
3169,13,578,116
3170,13,579,117
3171,13,360,118
3172,13,202,119
3173,13,524,120
3174,13,525,121
3175,13,526,122
3176,13,302,123
3177,13,703,124
3178,13,128,125
3179,13,241,126
3180,13,179,127
3181,13,180,128
3182,13,181,129
3183,13,127,130
3184,13,214,131
3185,13,417,132
3186,13,79,133
3187,13,80,134
3188,13,199,135
3189,13,102,136
3190,13,103,137
3191,13,441,138
3192,13,458,139
3193,13,226,140
3194,13,366,141
3195,13,367,142
3196,13,368,143
3197,13,223,144
3198,13,224,145
3199,13,222,146
3200,13,170,147
3201,13,171,148
3202,13,594,149
3203,13,131,150
3204,13,144,151
3205,13,145,152
3206,13,146,153
3207,14,50,1
3208,14,51,2
3209,14,328,3
3210,14,329,4
